nama_jobs,type,category,subcategory,client_user_id,register_date,order_date,status_invoice,paid_at,total_paid
Desain Logo,gigs,Desain Grafis & Branding,Desain Logo & Stationery,me*********rt,"February 11, 2024, 4:18 PM","September 28, 2024, 9:55 AM",success,"September 28, 2024, 9:59 AM","151,650"
Desain Logo,gigs,Desain Grafis & Branding,Desain Logo,me*********rt,"February 11, 2024, 4:18 PM","September 28, 2024, 10:07 AM",success,"September 28, 2024, 10:08 AM","101,100"
Desain Logo Perusahaan & UMKM,gigs,Desain Grafis & Branding,Desain Logo,me*********rt,"February 11, 2024, 4:18 PM","September 28, 2024, 10:38 AM",success,"September 28, 2024, 10:39 AM","101,100"
Desain Logo Flat Simple Modern,gigs,Desain Grafis & Branding,Desain Logo,me*********rt,"February 11, 2024, 4:18 PM","September 28, 2024, 10:46 AM",success,"September 28, 2024, 10:47 AM","101,100"
furniture/ object modeling,gigs_custom_offer,,,Ut*******ie,"September 26, 2024, 12:43 PM","September 28, 2024, 11:39 AM",success,"September 28, 2024, 7:00 AM","909,965"
kontes logo supermarket/swalayan,contest,Desain Grafis & Branding,Desain Logo,um*****17,"September 27, 2024, 7:44 PM","September 28, 2024, 11:43 AM",success,"September 28, 2024, 11:47 AM","4,376,200"
Jasa Desain Logo,gigs,Desain Grafis & Branding,Desain Logo,me*********rt,"February 11, 2024, 4:18 PM","September 28, 2024, 11:43 AM",success,"September 28, 2024, 11:44 AM","101,100"
Desain Logo Merek Pakaian,gigs,Desain Grafis & Branding,Desain Logo,me*********rt,"February 11, 2024, 4:18 PM","September 28, 2024, 11:49 AM",,"September 28, 2024, 11:49 AM","100,105"
Desain Logo Merek Pakaian,gigs,Desain Grafis & Branding,Desain Logo,me*********rt,"February 11, 2024, 4:18 PM","September 28, 2024, 11:49 AM",success,"September 28, 2024, 11:49 AM","100,089"
Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,me*********rt,"February 11, 2024, 4:18 PM","September 28, 2024, 11:50 AM",success,"September 28, 2024, 11:51 AM","101,100"
Desain Logo Modern Simple Minimalist,gigs,Desain Grafis & Branding,Desain Logo,me*********rt,"February 11, 2024, 4:18 PM","September 28, 2024, 11:54 AM",success,"September 28, 2024, 7:00 AM","100,150"
Desain Logo Profesional Murah!,gigs,Desain Grafis & Branding,Desain Logo,me*********rt,"February 11, 2024, 4:18 PM","September 28, 2024, 12:00 PM",success,"September 28, 2024, 12:01 PM","100,089"
Desain Logo Keren dan Murah,gigs,Desain Grafis & Branding,Desain Logo,me*********rt,"February 11, 2024, 4:18 PM","September 28, 2024, 12:03 PM",,"September 28, 2024, 12:03 PM","100,089"
Desain Logo Modern Minimalist,gigs,Desain Grafis & Branding,Desain Logo,me*********rt,"February 11, 2024, 4:18 PM","September 28, 2024, 12:06 PM",success,"September 28, 2024, 12:06 PM","101,100"
Desain Logo UMKM Profesional,gigs,Desain Grafis & Branding,Desain Logo,me*********rt,"February 11, 2024, 4:18 PM","September 28, 2024, 12:08 PM",success,"September 28, 2024, 12:09 PM","101,100"
Logo & Brand Signature Untuk Usaha-MU,gigs,Desain Grafis & Branding,Desain Logo,me*********rt,"February 11, 2024, 4:18 PM","September 28, 2024, 12:15 PM",success,"September 28, 2024, 12:16 PM","100,089"
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,cl**********ii,"September 28, 2024, 12:30 PM","September 28, 2024, 12:35 PM",success,"September 28, 2024, 12:37 PM","100,089"
Desain Logo dan Brand Professional,gigs,Desain Grafis & Branding,Desain Logo,me*********rt,"February 11, 2024, 4:18 PM","September 28, 2024, 12:39 PM",success,"September 28, 2024, 12:40 PM","100,089"
Buat NIB untuk Usaha Anda Disini.,gigs,Konsultasi,Pembuatan NIB,pu********54,"September 27, 2024, 6:47 PM","September 28, 2024, 2:19 PM",,"September 28, 2024, 3:02 PM","151,650"
Desain Logo,gigs,Desain Grafis & Branding,Desain Logo,Ip*******ng,"September 28, 2024, 2:47 PM","September 28, 2024, 2:50 PM",,"September 28, 2024, 2:50 PM","151,681"
Buat NIB untuk Usaha Anda Disini.,gigs,Konsultasi,Pembuatan NIB,wi*********04,"September 26, 2024, 2:04 PM","September 28, 2024, 4:53 PM",success,"September 28, 2024, 4:56 PM","151,650"
Jasa Surveyor (Survey Langsung) Riset Pasar Berbagai Produk Area Batam,gigs,Pemasaran & Periklanan,Riset Pasar,He*******94,"September 28, 2024, 5:09 PM","September 28, 2024, 5:15 PM",,"September 28, 2024, 5:15 PM","303,316"
(Profesional) Desain Logo UMKM,gigs,Desain Grafis & Branding,Desain Logo,jo*********mo,"September 28, 2024, 5:09 PM","September 28, 2024, 5:44 PM",,"September 28, 2024, 5:44 PM","707,783"
Jasa Follower Twitter Cepat Dan Aman,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,ir*****st,"August 27, 2024, 8:15 AM","September 28, 2024, 6:17 PM",success,"September 28, 2024, 6:18 PM","278,025"
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,cc***************on,"September 28, 2024, 6:22 PM","September 28, 2024, 6:26 PM",success,"September 28, 2024, 6:27 PM","289,146"
Jasa Pembuatan Video Iklan & Komersil,gigs,"Video, Fotografi & Audio",Video Shooting,L3******t4,"September 28, 2024, 7:46 PM","September 28, 2024, 9:51 PM",success,"September 28, 2024, 9:51 PM","151,650"
Editor Video untuk Konten anda (custom),gigs_custom_offer,,,br*****ho,"September 27, 2024, 8:45 AM","September 28, 2024, 9:55 PM",success,"September 28, 2024, 9:56 PM","232,530"
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,Zh*****oy,"September 28, 2024, 10:31 PM","September 28, 2024, 10:35 PM",,"September 28, 2024, 10:35 PM","100,170"
Follower Instagram,gigs,Pemasaran & Periklanan,Followers Instagram,wi********di,"September 28, 2024, 10:47 PM","September 28, 2024, 10:51 PM",,"September 28, 2024, 10:54 PM","101,100"
Job Desain Kalender Dinding,gigs_custom_offer,,,nu*****11,"August 13, 2024, 12:04 PM","September 29, 2024, 11:47 AM",success,"September 29, 2024, 12:37 PM","1,314,300"
Kontes logo perusahaan kue dan minuman,contest,Desain Grafis & Branding,Desain Logo,Ud****oo,"September 29, 2024, 10:41 AM","September 29, 2024, 12:32 PM",,"September 29, 2024, 12:32 PM","2,665,780"
Review Google Maps,gigs,Pemasaran & Periklanan,Review Google Maps,lo****ko,"September 29, 2024, 12:35 PM","September 29, 2024, 12:38 PM",success,"September 29, 2024, 12:41 PM","100,089"
Kontes Design Logo perusahaan/ toko Kue dan Minuman,contest,Desain Grafis & Branding,Desain Logo,Ud****oo,"September 29, 2024, 10:41 AM","September 29, 2024, 12:59 PM",,"September 29, 2024, 12:59 PM","2,665,840"
Komentar Youtube Real akun dan Permanen,gigs_custom_offer,,,Ja****************sa,"September 23, 2024, 11:44 PM","September 29, 2024, 1:21 PM",success,"September 29, 2024, 1:23 PM","1,769,250"
Kontes membuat design logo cafe / Toko Kue dan coffee,contest,Desain Grafis & Branding,Desain Logo,Ud****oo,"September 29, 2024, 10:41 AM","September 29, 2024, 1:22 PM",success,"September 29, 2024, 1:25 PM","2,665,750"
"Desain Logo Perusahaan, Bisnis, UMKM Professional",gigs,Desain Grafis & Branding,Desain Logo,Sh******31,"August 18, 2024, 9:16 AM","September 29, 2024, 2:17 PM",success,"September 29, 2024, 2:21 PM","232,530"
"Desain Logo Perusahaan, Bisnis, UMKM Professional",gigs,Desain Grafis & Branding,Desain Logo,is************in,"September 29, 2024, 3:17 PM","September 29, 2024, 3:39 PM",success,"September 29, 2024, 3:57 PM","171,870"
Kontes Desain Logo untuk Cafe / Toko Kue dan Coffee,contest,Desain Grafis & Branding,Desain Logo,Ud****oo,"September 29, 2024, 10:41 AM","September 29, 2024, 4:00 PM",,"September 29, 2024, 4:00 PM","222,039"
Jasa Ulasan Google Maps Bisnis Review / Rating Gogole Maps Bisnis Profesional,gigs,Pemasaran & Periklanan,Review Google Maps,Bo*****89,"September 29, 2024, 7:20 PM","September 29, 2024, 7:26 PM",success,"September 29, 2024, 7:27 PM","283,080"
jual baju dengan harga murah,contest,Desain Grafis & Branding,Desain Baju,gn****77,"September 29, 2024, 9:37 PM","September 29, 2024, 10:03 PM",,"September 29, 2024, 10:03 PM","2,665,829"
Tambah Followers Tiktok,gigs,Pemasaran & Periklanan,Followers TikTok,ah********01,"May 24, 2024, 6:06 PM","September 29, 2024, 10:07 PM",,"September 29, 2024, 10:07 PM","454,975"
Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Followers Instagram,ko********58,"July 5, 2024, 1:07 AM","September 30, 2024, 6:39 AM",success,"September 30, 2024, 6:40 AM","100,089"
Weekly Virtual Assistant - BNI Amplify Jakarta,gigs,Konsultasi,Virtual Assistant,bn******fy,"April 3, 2024, 9:32 AM","September 30, 2024, 9:55 AM",success,"September 30, 2024, 7:00 AM","909,913"
2.000 Komentar Youtube,gigs_custom_offer,,,Ja****************sa,"September 23, 2024, 11:44 PM","September 30, 2024, 10:21 AM",success,"September 30, 2024, 10:23 AM","1,799,580"
View Youtube Permanent,gigs,Pemasaran & Periklanan,Views YouTube,sa********91,"September 4, 2024, 7:37 AM","September 30, 2024, 10:36 AM",success,"September 30, 2024, 10:37 AM","201,189"
Jasa Hapus Akun Facebook Lama Lupa Email dan Password atau Dihack,gigs,Pemasaran & Periklanan,Hapus Akun Facebook,Ar****ng,"September 29, 2024, 2:15 PM","September 30, 2024, 11:04 AM",success,"September 30, 2024, 11:06 AM","101,100"
Kontes Desain Logo untuk Kiinik Kecantikan,contest,Desain Grafis & Branding,Desain Logo,ay******87,"September 30, 2024, 2:24 PM","September 30, 2024, 2:41 PM",,"September 30, 2024, 2:41 PM","2,665,839"
Kontes Desain Logo untuk Kiinik Kecantikan,contest,Desain Grafis & Branding,Desain Logo,ay******87,"September 30, 2024, 2:24 PM","September 30, 2024, 2:41 PM",,"September 30, 2024, 2:41 PM","2,665,784"
Jasa Subscriber Youtube Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,bs*****24,"August 21, 2024, 2:52 PM","September 30, 2024, 3:22 PM",success,"September 30, 2024, 3:24 PM","100,089"
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,ar******05,"July 12, 2024, 8:53 AM","September 30, 2024, 3:39 PM",success,"September 30, 2024, 3:42 PM","104,093"
Paket Desain Kemasan Premium by SribuPRO,gigs_custom_offer,,,wa*********as,"June 25, 2024, 10:25 AM","September 30, 2024, 4:10 PM",,"September 30, 2024, 4:28 PM","1,819,862"
Jasa View Youtube Permanen,gigs,Pemasaran & Periklanan,Views YouTube,pa******60,"September 30, 2024, 4:08 PM","September 30, 2024, 4:12 PM",success,"September 30, 2024, 8:54 PM","201,192"
Paket Desain Kemasan Premium by SribuPRO,gigs_custom_offer,,,wa*********as,"June 25, 2024, 10:25 AM","September 30, 2024, 4:28 PM",,"September 30, 2024, 5:15 PM","1,816,291"
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,bo****zz,"September 20, 2024, 7:14 PM","September 30, 2024, 4:53 PM",success,"September 30, 2024, 5:12 PM","100,089"
YOUTUBE ADS,gigs_custom_offer,,,cs******44,"August 29, 2024, 9:49 AM","September 30, 2024, 4:55 PM",,"October 2, 2024, 11:34 AM","1,314,380"
"Desain Logo Perusahaan, Bisnis dan UKM profesional",gigs,Desain Grafis & Branding,Desain Logo,nu******59,"January 9, 2024, 11:06 AM","September 30, 2024, 5:11 PM",,"September 30, 2024, 5:11 PM","303,382"
"Desain Logo Resto ""Tanabambu""",contest,Desain Grafis & Branding,Desain Logo,su******82,"October 30, 2020, 4:46 PM","September 30, 2024, 5:36 PM",success,"September 30, 2024, 6:06 PM","4,376,228"
Desain Logo Perusahaan,contest,Desain Grafis & Branding,Desain Logo,ak**********91,"September 30, 2024, 5:13 PM","September 30, 2024, 5:56 PM",success,"September 30, 2024, 5:59 PM","2,998,750"
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,BA****66,"September 30, 2024, 6:21 PM","September 30, 2024, 6:32 PM",,"September 30, 2024, 6:32 PM","100,185"
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,BA****66,"September 30, 2024, 6:21 PM","September 30, 2024, 6:34 PM",success,"September 30, 2024, 6:36 PM","100,089"
Jasa Konsultasi Digital Marketing & Pembuatan Akun Iklan di Meta (Facebook & Instagram),gigs,Pemasaran & Periklanan,Digital Marketing,Pr******24,"June 1, 2024, 6:27 PM","September 30, 2024, 6:45 PM",success,"September 30, 2024, 6:47 PM","100,089"
UI Website,gigs_custom_offer,,,ma********rb,"July 23, 2024, 4:49 PM","September 30, 2024, 7:26 PM",success,"September 30, 2024, 7:27 PM","168,501"
Jasa Copywriting 2 Landing Page,gigs_custom_offer,,,ma********rb,"July 23, 2024, 4:49 PM","September 30, 2024, 7:27 PM",success,"September 30, 2024, 7:27 PM","134,801"
Revisi 3 landingpage,gigs_custom_offer,,,ma********rb,"July 23, 2024, 4:49 PM","September 30, 2024, 7:28 PM",success,"September 30, 2024, 7:28 PM","224,667"
DPS2409300001-lestiarasepti,deposit,,,le*********ti,"June 14, 2023, 8:47 AM","September 30, 2024, 7:45 PM",success,"September 30, 2024, 7:45 PM","10,081"
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,TE********IA,"April 8, 2024, 7:38 AM","September 30, 2024, 7:48 PM",success,"September 30, 2024, 7:50 PM","100,089"
"Youtube Subscribers Aktif, Non Drop, Bergaransi",gigs,Pemasaran & Periklanan,Subscribers YouTube,ra******34,"August 13, 2024, 3:55 PM","September 30, 2024, 9:49 PM",success,"September 30, 2024, 9:49 PM","126,375"
Paket Desain Kemasan Profesional,gigs,Desain Grafis & Branding,Desain Kemasan,ev***nf,"February 22, 2021, 12:32 PM","September 30, 2024, 9:51 PM",success,"September 30, 2024, 9:53 PM","1,516,500"
Desain Logo (1-4 Pilihan Desain),gigs,Desain Grafis & Branding,Desain Logo,Ri**********an,"October 1, 2024, 5:16 AM","October 1, 2024, 5:33 AM",success,"October 1, 2024, 5:34 AM","505,500"
Live Streaming Profesional | Multi Platform (FREE KONTEN VIDEO),gigs,"Video, Fotografi & Audio",Live Streaming,De***********EL,"October 1, 2024, 5:48 AM","October 1, 2024, 5:52 AM",,"October 1, 2024, 5:52 AM","151,723"
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,No****23,"October 1, 2024, 5:49 AM","October 1, 2024, 6:12 AM",,"October 1, 2024, 6:15 AM","100,089"
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Ra******io,"October 1, 2024, 8:38 AM","October 1, 2024, 8:45 AM",success,"October 1, 2024, 8:47 AM","100,089"
Jasa Pembuatan Artikel Blog SEO Berkualitas,gigs,Penulisan & Penerjemahan,Penulisan Blog & Article,El*********gi,"October 1, 2024, 8:43 AM","October 1, 2024, 8:51 AM",,"October 1, 2024, 8:51 AM","101,173"
Jasa Review Aplikasi Playstore,gigs,Pemasaran & Periklanan,Tambah Review,El*********gi,"October 1, 2024, 8:43 AM","October 1, 2024, 8:54 AM",,"October 1, 2024, 8:55 AM","101,100"
Kontes Design Logo & Stationery PT. Hutama Gemilang Indonesia ( HEMINDO),contest,Desain Grafis & Branding,Desain Logo & Stationery,de**********ra,"August 26, 2024, 9:51 AM","October 1, 2024, 9:35 AM",,"October 1, 2024, 9:35 AM","10,373,739"
Kontes Design Logo & Stationery PT. Hutama Gemilang Indonesia (HEMINDO),contest,Desain Grafis & Branding,Desain Logo & Stationery,de**********ra,"August 26, 2024, 9:51 AM","October 1, 2024, 9:49 AM",,"October 1, 2024, 9:51 AM","10,788,648"
Kontes Design Logo & Stationery PT. Hutama Gemilang Indonesia (HEMINDO),contest,Desain Grafis & Branding,Desain Logo & Stationery,de**********ra,"August 26, 2024, 9:51 AM","October 1, 2024, 9:57 AM",success,"October 1, 2024, 10:03 AM","10,788,648"
Jasa Subscriber Youtube High Quality dan Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,An******24,"August 26, 2024, 9:57 AM","October 1, 2024, 10:40 AM",success,"October 1, 2024, 7:00 AM","454,998"
Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,fi****87,"October 1, 2024, 10:56 AM","October 1, 2024, 10:59 AM",,"October 1, 2024, 10:59 AM","202,213"
Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,fi****87,"October 1, 2024, 10:56 AM","October 1, 2024, 11:02 AM",,"October 1, 2024, 11:02 AM","202,200"
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,up*****kk,"October 1, 2024, 10:24 AM","October 1, 2024, 11:03 AM",success,"October 1, 2024, 11:04 AM","100,089"
(Package - PLUS) Web Banner untuk shopee/tokopedi,gigs_custom_offer,,,ar******44,"October 24, 2023, 1:19 PM","October 1, 2024, 11:11 AM",success,"October 1, 2024, 11:59 AM","525,720"
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,Wa******as,"October 1, 2024, 10:54 AM","October 1, 2024, 11:13 AM",success,"October 1, 2024, 11:27 AM","303,300"
Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,ti*******at,"October 1, 2024, 11:05 AM","October 1, 2024, 11:19 AM",,"October 1, 2024, 11:19 AM","151,650"
Followers Tiktok Real Indo High Quality & Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,FA*****OD,"October 1, 2024, 12:28 PM","October 1, 2024, 12:32 PM",,"October 1, 2024, 12:32 PM","100,089"
Social Media Marketing - Desain & Posting IG & FB Feed/Stories (20-25 Desain),package,Pemasaran & Periklanan,Social Media Marketing,so******z1,"December 14, 2020, 9:39 AM","October 1, 2024, 1:07 PM",success,"October 1, 2024, 5:22 PM","2,416,692"
Jasa Views Tiktok Permanen,gigs,Pemasaran & Periklanan,Like TikTok,yu******18,"February 27, 2024, 2:23 PM","October 1, 2024, 1:08 PM",,"October 1, 2024, 1:08 PM","100,089"
Jasa Pembuatan Konten Sosial Media Bahasa Inggris Bulanan,gigs,Pemasaran & Periklanan,Social Media Marketing,so******z1,"December 14, 2020, 9:39 AM","October 1, 2024, 1:09 PM",success,"October 1, 2024, 5:21 PM","1,513,530"
"Jasa Penulisan Artikel Berkualitas, Cepat dan Akurat",gigs,Penulisan & Penerjemahan,Artikel & Blog Pos,po**an,"July 22, 2016, 5:39 PM","October 1, 2024, 1:32 PM",,"October 1, 2024, 1:32 PM","100,167"
Jasa Review Dan Ulasan Aplikasi Playstore,gigs,Pemasaran & Periklanan,Tambah Review,Ya****aa,"October 1, 2024, 1:31 PM","October 1, 2024, 1:35 PM",,"October 1, 2024, 1:35 PM","909,900"
Jasa Virtual Assistant (Asisten Virtual),gigs,Konsultasi,Virtual Assistant,tm***********ia,"September 19, 2024, 10:25 PM","October 1, 2024, 1:46 PM",success,"October 1, 2024, 1:47 PM","3,538,500"
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,ri*********ni,"October 1, 2024, 2:30 PM","October 1, 2024, 2:42 PM",success,"October 1, 2024, 2:46 PM","100,089"
Jasa Desain Logo Perusahaan 1 hari jadi,gigs,Desain Grafis & Branding,Desain Logo,Ra****tJ,"September 13, 2024, 9:23 AM","October 1, 2024, 3:23 PM",success,"October 1, 2024, 3:24 PM","252,750"
"Desain Logo Perusahaan, Bisnis, UMKM Professional",gigs,Desain Grafis & Branding,Desain Logo,Sh******31,"August 18, 2024, 9:16 AM","October 1, 2024, 4:07 PM",success,"October 1, 2024, 4:07 PM","171,870"
Riset Pasar Usaha FREE Konsultasi diawal,gigs,Pemasaran & Periklanan,Riset Pasar,He*******94,"September 28, 2024, 5:09 PM","October 1, 2024, 4:57 PM",success,"October 1, 2024, 4:58 PM","1,213,200"
"Desain Logo Perusahaan, Bisnis, UMKM Professional",gigs,Desain Grafis & Branding,Desain Logo,vi*******ri,"October 1, 2024, 6:00 PM","October 1, 2024, 6:02 PM",,"October 1, 2024, 6:02 PM","178,745"
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,re*****23,"September 11, 2024, 10:48 AM","October 1, 2024, 6:44 PM",success,"October 1, 2024, 7:07 PM","567,171"
