nama_jobs,type,category,subcategory,client_user_id,register_date,order_date,status_invoice,paid_at,total_paid
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,Mf*****14,2024-10-22 22:43:00,2024-11-12 19:47:00,,2024-11-12 19:48:00,100089
Test Kontes,contest,Desain Grafis & Branding,Desain Logo,si*by,2016-05-03 11:16:00,2024-11-12 19:54:00,,2024-11-13 21:04:00,2665809
"""2 Hari Jadi"" desain kemasan perusahan, cafe dan restoran, komunitas dan toko online",gigs,Desain Grafis & Branding,Desain Kemasan,Jo******hn,2024-11-09 21:49:00,2024-11-12 21:22:00,,2024-11-12 21:22:00,252750
"Pembuatan Program Aplikasi Desktop Penjualan, dll (Visual Basic 6.0)",gigs,Web & Pemrograman,Aplikasi Desktop,ir*****86,2024-09-28 13:59:00,2024-11-13 06:58:00,,2024-11-13 06:59:00,808801
Jasa Pembuatan dan Modifikasi Website,gigs,Web & Pemrograman,Programming Web,Te***************es,2024-03-25 15:33:00,2024-11-13 09:28:00,,2024-11-15 10:15:00,252750
Jasa Pembuatan Konten Sosial Media Bahasa Inggris Bulanan,gigs,Pemasaran & Periklanan,Social Media Marketing,ok******17,2024-11-13 10:08:00,2024-11-13 10:12:00,,2024-11-14 08:11:00,1577160
Upgrade & Optimasi Desain Presentasi UMKM,gigs,Desain Grafis & Branding,Desain Presentasi,ok******17,2024-11-13 10:08:00,2024-11-13 10:14:00,,2024-11-13 10:14:00,404423
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,da********es,2024-10-02 15:57:00,2024-11-13 10:17:00,,2024-11-13 10:17:00,303310
Internal Sribu Testing Jasa,gigs,Web & Pemrograman,Internal Sribu,ra*********d2,2024-08-26 09:25:00,2024-11-13 10:18:00,,2024-11-15 09:30:00,12132
XXXXXXX,contest,Desain Grafis & Branding,Desain Logo,ok******17,2024-11-13 10:08:00,2024-11-13 10:30:00,,2024-11-13 10:30:00,2665757
Jasa Subscriber Youtube Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,ad**********27,2024-11-13 17:06:00,2024-11-13 17:07:00,,2024-11-13 17:08:00,100089
Tambah Followers Tiktok,gigs,Pemasaran & Periklanan,Followers TikTok,Po******46,2024-11-13 17:17:00,2024-11-13 17:20:00,,2024-11-25 17:29:00,303395
"Desain Logo Perusahaan, Bisnis, UMKM Professional",gigs,Desain Grafis & Branding,Desain Logo,al*****bu,2024-07-14 14:49:00,2024-11-13 17:21:00,,2024-11-13 17:23:00,178745
Modifikasi Tampilan Website,gigs,Desain Grafis & Branding,Desain UI/UX,da********es,2024-10-02 15:57:00,2024-11-13 17:45:00,,2024-11-13 17:45:00,5055025
Tambahan Halaman Product Knowledge,gigs_custom_offer,,,ta******64,2023-08-31 22:09:00,2024-11-13 20:03:00,,2024-11-13 20:03:00,505579
Jasa Subscriber Youtube Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,Ha****14,2024-11-13 23:49:00,2024-11-13 23:55:00,,2024-11-13 23:55:00,100143
Jasa Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,sy****19,2024-11-14 05:08:00,2024-11-14 05:10:00,,2024-11-14 05:11:00,104093
Quality Assurance for Web Applications,gigs,Web & Pemrograman,Quality Assurance (QA),ra*********d2,2024-08-26 09:25:00,2024-11-14 05:22:00,,2024-11-15 09:28:00,3888888
Jasa Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,sy****19,2024-11-14 05:08:00,2024-11-14 07:21:00,,2024-11-14 07:40:00,100089
Jasa Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,sy****19,2024-11-14 05:08:00,2024-11-14 08:32:00,,2024-11-14 08:32:00,100089
Jasa Subscriber Youtube Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,bi*******65,2024-11-14 11:01:00,2024-11-14 11:15:00,,2024-11-14 11:16:00,160795
Dokumentasi Foto Video Acara / Event,gigs,"Video, Fotografi & Audio",Dokumentasi Acara,lo******58,2023-11-17 13:42:00,2024-11-14 13:43:00,,2024-11-14 16:26:00,2274847
Jasa Seting Google Maps Profesional,gigs,Pemasaran & Periklanan,Pemasaran Online Lainnya,an******33,2023-08-07 09:38:00,2024-11-14 14:09:00,,2024-11-14 14:09:00,202223
Strategic Marketing Expert,gigs,Konsultasi,Konsultan Marketing,wi*******ty,2024-11-14 15:22:00,2024-11-14 15:24:00,,2024-11-15 20:17:00,10110056
Followers Tiktok Real Indo High Quality & Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Ma****zy,2024-11-14 15:25:00,2024-11-14 15:28:00,,2024-11-14 15:28:00,100105
Desain Logo 1 Hari Selesai,gigs,Desain Grafis & Branding,Desain Logo,al*****bu,2024-07-14 14:49:00,2024-11-14 16:03:00,,2024-11-14 16:03:00,338766
Jasa Review Aplikasi Playstore,gigs,Pemasaran & Periklanan,Tambah Review,al*****bu,2024-07-14 14:49:00,2024-11-14 16:08:00,,2024-11-14 16:08:00,101103
Desain Logo Sesuai Dengan Brief Yang Profesional Dan Komunikatif,gigs,Desain Grafis & Branding,Desain Logo,al*****bu,2024-07-14 14:49:00,2024-11-14 16:29:00,,2024-11-14 16:29:00,303318
asd,contest,Desain Grafis & Branding,Desain Logo,al*****bu,2024-07-14 14:49:00,2024-11-14 21:07:00,,2024-11-14 21:07:00,3331787
Penerjemahan Bahasa Arab,gigs,Penulisan & Penerjemahan,Penerjemah/Translate Bahasa Arab,Ma****11,2024-11-15 07:28:00,2024-11-15 07:44:00,,2024-11-15 07:45:00,100145
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,sa*****90,2021-09-24 14:18:00,2024-11-15 09:06:00,,2024-11-15 09:06:00,100121
Desain Sertifikat,gigs,Desain Grafis & Branding,Desain Sertifikat,br***********ia,2024-11-02 22:19:00,2024-11-15 11:16:00,,2024-11-15 11:19:00,100000
kontes desin kalender 2025,contest,Desain Grafis & Branding,Desain Lainnya,Je****25,2024-11-05 11:51:00,2024-11-15 11:42:00,,2024-11-15 11:42:00,2665764
"Landing page perusahaan, bisnis, UMKM profesional",gigs,Web & Pemrograman,Pembuatan Landing Page,fa****mt,2024-11-07 16:09:00,2024-11-15 13:26:00,,2024-11-15 13:26:00,121339
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,ib*****iq,2024-11-15 09:31:00,2024-11-15 15:29:00,,2024-11-15 15:29:00,100186
Jasa Pasang iklan pada Platform Google Ads,gigs,Pemasaran & Periklanan,Search Engine Marketing (SEM),an******34,2024-10-31 09:25:00,2024-11-15 15:48:00,,2024-11-15 15:48:00,202226
Desain Logo Sesuai Dengan Brief Yang Profesional Dan Komunikatif,gigs,Desain Grafis & Branding,Desain Logo,Az********27,2024-11-15 16:12:00,2024-11-15 16:24:00,,2024-11-15 16:24:00,303395
Jasa Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,ne***************7_,2024-11-15 17:25:00,2024-11-15 17:28:00,,2024-11-15 17:28:00,100180
konteks desain minuman,contest,Desain Grafis & Branding,Desain Logo,au***********ii,2024-11-16 02:15:00,2024-11-16 02:25:00,,2024-11-16 02:25:00,2665779
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,Te****ki,2024-11-16 05:31:00,2024-11-16 05:35:00,,2024-11-16 05:35:00,100138
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,Te****ki,2024-11-16 05:31:00,2024-11-16 05:36:00,,2024-11-16 05:36:00,100150
Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Followers Instagram,fi******za,2015-02-26 09:34:00,2024-11-16 09:39:00,,2024-11-16 09:39:00,251774
"(1 HARI JADI) DESIGN LABEL / KEMASAN PREMIUM, HARGA HEMAT",gigs,Desain Grafis & Branding,Desain Kemasan,ro*****Am,2024-11-16 14:30:00,2024-11-16 14:58:00,,2024-11-16 14:58:00,101192
Logo penyewaan dress dan baju pesta,contest,Desain Grafis & Branding,Desain Logo,Na*******ya,2024-11-16 15:31:00,2024-11-16 17:06:00,,2024-11-16 17:07:00,2665750
Desain Logo Profesional dan Modern,gigs,Desain Grafis & Branding,Desain Logo,he********84,2015-09-16 21:08:00,2024-11-16 17:30:00,,2024-11-16 17:30:00,1364853
Desain Youtube Thumbnail,gigs,Desain Grafis & Branding,Desain Lainnya,Pu******g2,2024-11-16 17:52:00,2024-11-16 18:13:00,,2024-11-16 18:18:00,104093
Jasa Likes Instagram,gigs,Pemasaran & Periklanan,Likes Instagram,Su*******ic,2024-11-17 01:30:00,2024-11-17 01:38:00,,2024-11-17 01:38:00,100089
Tambah Followers Snack Video Real dan Bergaransi,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,Gu*********so,2024-11-09 08:32:00,2024-11-17 07:35:00,,2024-11-17 07:35:00,101172
Desain Logo Omami Fried Chicken,contest,Desain Grafis & Branding,Desain Logo,he*******nn,2015-11-11 14:14:00,2024-11-17 13:37:00,,2024-11-20 15:25:00,2665808
Jasa Pembuatan Sertifikat Halal dan Izin Edar P-IRT,gigs,Konsultasi,Konsultan Bisnis,Fr****us,2024-11-17 16:02:00,2024-11-17 17:26:00,,2024-11-17 17:26:00,505574
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,Ki******81,2024-11-17 19:30:00,2024-11-17 19:54:00,,2024-11-20 15:08:00,100143
Jasa Booster Tambah Penonton Live Streaming Tiktok,gigs,Pemasaran & Periklanan,TikTok Live Marketing,Yi********ah,2024-11-17 19:54:00,2024-11-17 19:59:00,,2024-11-17 19:59:00,101146
Jasa Booster Tambah Penonton Live Streaming Tiktok,gigs,Pemasaran & Periklanan,TikTok Live Marketing,Yi********ah,2024-11-17 19:54:00,2024-11-17 20:02:00,,2024-11-17 20:08:00,105144
Jasa Booster Tambah Penonton Live Streaming Tiktok,gigs,Pemasaran & Periklanan,TikTok Live Marketing,Yi********ah,2024-11-17 19:54:00,2024-11-17 20:04:00,,2024-11-17 20:08:00,105144
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,Ga****gg,2024-11-17 22:12:00,2024-11-17 22:14:00,,2024-11-17 22:14:00,100095
"Desain Logo Perusahaan, Bisnis #SribuinAja",gigs,Desain Grafis & Branding,Desain Logo,iz*************al,2024-11-17 22:04:00,2024-11-17 22:33:00,,2024-11-17 22:33:00,100062
Voice Over Wanita Profesional (Indonesi/Inggris),gigs,"Video, Fotografi & Audio",Voice Over,pt****na,2023-07-13 13:38:00,2024-11-18 09:16:00,,2024-11-18 09:25:00,151650
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,Ki******81,2024-11-17 19:30:00,2024-11-18 09:50:00,,2024-11-20 15:08:00,100119
Ryuichi - Flyer - Oktober 2024,gigs_custom_offer,,,ri******ta,2022-04-05 16:14:00,2024-11-18 10:49:00,,2024-11-18 13:05:00,494410
"Desain Logo Perusahaan, Bisnis #SribuinAja",gigs,Desain Grafis & Branding,Desain Logo,Iy****el,2024-08-25 09:11:00,2024-11-18 11:12:00,,2024-11-18 11:12:00,100013
Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Followers Instagram,ar********yh,2024-11-18 11:11:00,2024-11-18 11:14:00,,2024-11-18 11:14:00,100130
Jasa Desain Company Profile Modern #cepat murah,gigs,Desain Grafis & Branding,Desain Company Profile,ta*****n1,2024-11-18 12:00:00,2024-11-18 12:07:00,,2024-11-20 15:27:00,606640
Kontes design logo coffeeshop,contest,Desain Grafis & Branding,Desain Logo,Da*********to,2024-11-18 14:23:00,2024-11-18 14:32:00,,2024-11-20 16:31:00,2665843
ATOMY INDONESIA,contest,Desain Grafis & Branding,Desain Company Profile,Si****ia,2024-11-18 19:42:00,2024-11-18 19:58:00,,2024-11-18 19:59:00,5331500
Jasa Review Marketplace Shopee,gigs,Pemasaran & Periklanan,Review Produk Marketplace,Va*******ne,2024-11-19 02:50:00,2024-11-19 02:56:00,,2024-11-19 02:56:00,100089
"Jasa desain karton box/ kardus/ shipping box, mailer box dan gift box",gigs,Desain Grafis & Branding,Desain Kemasan,al*****bu,2024-07-14 14:49:00,2024-11-19 11:18:00,,2024-11-19 11:18:00,303370
Desain logo Perusahaan PT. PERSADA ADHI BHUWANA,contest,Desain Grafis & Branding,Desain Logo,hk**********44,2021-08-19 11:07:00,2024-11-19 11:38:00,,2024-11-19 11:38:00,2665829
Landing Page Elegan dan Efektif untuk Bisnis Anda,gigs,Web & Pemrograman,Pembuatan Landing Page,am**************su,2024-11-12 10:54:00,2024-11-19 11:41:00,,2024-11-20 15:23:00,353900
Kontes Desain Logo Perusahaan,contest,Desain Grafis & Branding,Desain Logo,hk**********44,2021-08-19 11:07:00,2024-11-19 11:41:00,,2024-11-19 11:41:00,2665807
Jasa Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,kl*******bu,2024-11-19 13:28:00,2024-11-19 13:34:00,,2024-11-19 13:34:00,100089
Jasa Optimasi Page Speed Mempercepat Loading,gigs,Web & Pemrograman,Optimasi Speed Website,Mu**************10,2024-08-13 21:51:00,2024-11-19 15:28:00,,2024-11-19 15:28:00,202200
Job Translate Indonesia - Inggris,gigs_custom_offer,,,ha******51,2024-11-19 11:27:00,2024-11-19 17:03:00,,2024-11-19 17:03:00,697614
Jasa Pembuatan desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,te***********a7,2024-11-19 21:36:00,2024-11-19 21:48:00,,2024-11-19 21:54:00,100042
Social Media Marketing - Desain & Posting IG & FB Feed/Stories (20-25 Desain),package,Pemasaran & Periklanan,Social Media Marketing,bi***se,2014-01-09 22:53:00,2024-11-20 10:49:00,,2024-11-20 10:49:00,2427220
Paket Trending Instagram sekali up langsung viral,gigs,Pemasaran & Periklanan,Optimasi Instagram,gu*******34,2024-11-20 10:03:00,2024-11-20 10:53:00,,2024-11-20 10:53:00,100134
Merah putih,contest,Desain Grafis & Branding,Desain Logo,te***********77,2024-11-20 11:33:00,2024-11-20 11:48:00,,2024-11-20 11:48:00,8241157
Jasa Optimasi Page Speed Mempercepat Loading,gigs,Web & Pemrograman,Optimasi Speed Website,Mu**************10,2024-08-13 21:51:00,2024-11-20 13:08:00,,2024-11-21 17:33:00,202200
Paket Trending Instagram sekali up langsung viral,gigs,Pemasaran & Periklanan,Optimasi Instagram,gu*******34,2024-11-20 10:03:00,2024-11-20 14:21:00,,2024-11-20 14:21:00,100158
Jasa Subscriber Youtube High Quality dan Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,se*********45,2024-09-26 21:47:00,2024-11-20 18:40:00,,2024-11-20 18:40:00,100089
"Jasa Traffic Website 3000/hari! Visitor Unik Indonesia, Aman Adsense & SEO Optimal",gigs,Pemasaran & Periklanan,SEO (Search Engine Optimization),,2024-11-20 18:58:00,2024-11-20 19:56:00,,2024-11-20 19:56:00,303313
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,Ar*******an,2024-11-20 19:42:00,2024-11-20 20:03:00,,2024-11-20 20:03:00,100146
Desain Logo (1-4 Pilihan Desain),gigs,Desain Grafis & Branding,Desain Logo,ja****00,2024-11-18 14:27:00,2024-11-20 20:35:00,,2024-11-20 20:35:00,505582
Desain Logo (1-4 Pilihan Desain),gigs,Desain Grafis & Branding,Desain Logo,ja****00,2024-11-18 14:27:00,2024-11-20 20:38:00,,2024-11-20 20:55:00,505500
Jasa Ubah (Konversi) Skripsi Menjadi Jurnal,gigs,Penulisan & Penerjemahan,Publikasi Jurnal,wi******an,2015-02-02 08:06:00,2024-11-21 06:23:00,,2024-11-21 06:23:00,202205
Jasa Subscriber Youtube Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,Ha****sh,2024-11-21 09:57:00,2024-11-21 10:04:00,,2024-11-21 10:04:00,100116
"Draf Hukum dan Drafting Kontrak, Kebijakan, SOP",gigs,Penulisan & Penerjemahan,Edit Dokumen,bi****aa,2019-07-07 15:11:00,2024-11-21 11:00:00,,2024-11-21 11:00:00,505570
Paket Trending Instagram sekali up langsung viral,gigs,Pemasaran & Periklanan,Optimasi Instagram,gu*******34,2024-11-20 10:03:00,2024-11-21 11:17:00,,2024-11-21 11:17:00,100167
Penerjemahan Dokumen & Teks Bahasa Jepang JLPT N1,gigs,Penulisan & Penerjemahan,Penerjemah/Translate Bahasa Jepang,Ni****an,2024-03-20 13:40:00,2024-11-21 13:04:00,,2024-11-21 13:04:00,151742
DESAIN KEMASAN + DIELINE (FREE KONSULTASI),gigs,Desain Grafis & Branding,Desain Kemasan,ne*******ka,2024-11-21 11:33:00,2024-11-21 13:18:00,,2024-11-21 13:59:00,100005
Corporate 3D Explainer for Desander Equipment,gigs_custom_offer,,,ja*********az,2023-02-14 10:03:00,2024-11-21 13:33:00,,2024-11-21 13:33:00,16883765
hdoyr86d9ydoydoyd96d9,contest,Desain Grafis & Branding,Desain Logo,ra*********d2,2024-08-26 09:25:00,2024-11-21 15:30:00,,2024-11-21 15:30:00,2665832
jdiydoydoudouf,contest,Desain Grafis & Branding,Desain Logo,ra*********d2,2024-08-26 09:25:00,2024-11-21 15:32:00,,2024-11-21 15:32:00,2665835
JASA KURSUS PHOTOSHOP MUDAH,gigs,Gaya Hidup,Kursus Photoshop Online,ra*********d2,2024-08-26 09:25:00,2024-11-21 15:33:00,,2024-11-21 15:33:00,707745
Jasa Desain Kartu Nama Murah #SribuinAja!,gigs,Desain Grafis & Branding,Desain Kartu Nama dan Stationery,ra*********d2,2024-08-26 09:25:00,2024-11-21 15:33:00,,2024-11-21 15:33:00,101128
dawdawdasda,gigs_custom_offer,,,ra*********d2,2024-08-26 09:25:00,2024-11-21 15:35:00,,2024-11-21 15:35:00,100123
Jasa Subscriber Youtube PERMANET,gigs,Pemasaran & Periklanan,Subscribers YouTube,ka********55,2024-11-21 16:26:00,2024-11-21 16:38:00,,2024-11-21 16:38:00,100105
Pembuatan 2D Animasi Explainer Video Profesional,gigs_custom_offer,,,ir**********88,2024-09-27 14:35:00,2024-11-21 17:44:00,,2024-11-21 17:44:00,9604525
Design logogram AdIns (Advance Innovations),contest,Desain Grafis & Branding,Desain Logo,mk****ns,2020-01-07 15:46:00,2024-11-21 18:01:00,,2024-11-21 18:03:00,7878104
Jasa Pasang Iklan FB & IG Ads Terukur,gigs,Pemasaran & Periklanan,Digital Marketing,Ra*******07,2024-11-21 07:23:00,2024-11-22 04:30:00,,2024-11-22 04:30:00,1870413
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,Gu*******ez,2024-11-19 14:08:00,2024-11-22 07:20:00,,2024-11-22 07:20:00,100118
Upgrade & Optimasi Desain Presentasi UMKM,gigs,Desain Grafis & Branding,Desain Presentasi,ch*********s_,2024-10-23 14:29:00,2024-11-22 09:07:00,,2024-11-22 09:55:00,404400
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,Wa*****85,2024-11-22 09:27:00,2024-11-22 09:36:00,,2024-11-22 09:36:00,100187
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,Wa*****85,2024-11-22 09:27:00,2024-11-22 09:52:00,,2024-11-22 09:52:00,100186
Search Engine Optimization (SEO Maintenance) Webmaster Tool - Artikel SEO,gigs,Web & Pemrograman,Maintenance Website,Ke****11,2024-11-15 21:02:00,2024-11-22 10:40:00,,2024-11-22 10:41:00,606604
"Desain Logo Perusahaan, Bisnis, UMKM Professional",gigs,Desain Grafis & Branding,Desain Logo,al*****bu,2024-07-14 14:49:00,2024-11-22 14:13:00,,2024-11-22 14:13:00,171875
"Desain Logo Perusahaan, Bisnis, UMKM Professional",gigs,Desain Grafis & Branding,Desain Logo,al*****bu,2024-07-14 14:49:00,2024-11-22 14:18:00,,2024-11-22 14:18:00,171876
"Desain Logo Perusahaan, Bisnis, UMKM Professional",gigs,Desain Grafis & Branding,Desain Logo,al*****bu,2024-07-14 14:49:00,2024-11-22 14:22:00,,2024-11-22 14:22:00,171931
fgbxghsfgh,contest,Desain Grafis & Branding,Desain Kemasan,al*****bu,2024-07-14 14:49:00,2024-11-22 14:33:00,,2024-11-22 14:33:00,10373787
fasdfasdfasdf,contest,Desain Grafis & Branding,Desain Logo,al*****bu,2024-07-14 14:49:00,2024-11-22 15:03:00,,2024-11-22 15:03:00,3442835
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,Wi*******28,2024-06-27 19:20:00,2024-11-22 15:04:00,,2024-11-22 15:04:00,100132
test,contest,Desain Grafis & Branding,Desain Logo,Ni****an,2024-03-20 13:40:00,2024-11-22 15:50:00,,2024-11-22 15:50:00,2665841
Buat NIB untuk Usaha Anda Disini.,gigs,Konsultasi,Pembuatan NIB,,2024-11-22 17:24:00,2024-11-22 17:26:00,,2024-11-22 17:26:00,151654
Jasa Penyusunan Alat Ukur Psikologi dan Ilmu Sosial Lainnya,gigs,Konsultasi,Psikolog,dj******im,2019-07-29 15:51:00,2024-11-23 00:11:00,,2024-11-23 00:11:00,1010056
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,qt****df,2024-11-09 18:18:00,2024-11-23 10:03:00,,2024-11-25 17:16:00,100168
Followers Tiktok Real Indo High Quality & Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,,2024-11-23 11:43:00,2024-11-23 11:50:00,,2024-11-23 11:51:00,100089
3000 TikTok Followers Real HQ Instan Non Drop,gigs,Pemasaran & Periklanan,Followers TikTok,,2024-11-23 11:43:00,2024-11-23 12:03:00,,2024-11-23 12:03:00,100089
"Desain Logo Perusahaan, Bisnis dan UKM profesional",gigs,Desain Grafis & Branding,Desain Logo,bi*****ft,2024-07-30 20:25:00,2024-11-23 12:04:00,,2024-11-25 14:28:00,505564
Followers Tiktok Real Indo High Quality & Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,,2024-11-23 11:43:00,2024-11-23 12:11:00,,2024-11-23 12:11:00,100089
"Desain Logo Perusahaan, Bisnis dan UKM profesional",gigs,Desain Grafis & Branding,Desain Logo,bi*****ft,2024-07-30 20:25:00,2024-11-23 12:13:00,,2024-11-25 14:28:00,303363
Jasa Desain Banner Sosmed untuk Feed IG (Post/Story/Ads/Digital Banner),gigs,Desain Grafis & Branding,Desain Feed Instagram,te***********00,2024-11-23 13:05:00,2024-11-23 13:07:00,,2024-11-23 13:07:00,101193
3000 TikTok Followers Real HQ Instan Non Drop,gigs,Pemasaran & Periklanan,Followers TikTok,te***********30,2024-11-23 15:32:00,2024-11-23 15:36:00,,2024-11-23 15:36:00,100169
Laporan Keuangan dan Pelaporan Pajak Perbulan,gigs,Konsultasi,Pembuatan Laporan Keuangan,te***********54,2024-11-23 22:08:00,2024-11-23 22:11:00,,2024-11-23 22:11:00,758325
Jasa Hapus Akun Facebook Lama Lupa Email dan Password atau Dihack,gigs,Pemasaran & Periklanan,Hapus Akun Facebook,te***********36,2024-11-24 16:13:00,2024-11-24 16:16:00,,2024-11-24 16:16:00,101112
2K - 3K Followers Instagram INDO Aktif Real Garansi,gigs,Pemasaran & Periklanan,Followers Instagram,ab*****24,2024-11-24 20:13:00,2024-11-24 20:19:00,,2024-11-26 13:49:00,100089
Jasa Ketik Cepat dan Akurat,gigs,Penulisan & Penerjemahan,Jasa Pengetikan,,2024-11-24 11:26:00,2024-11-24 20:31:00,,2024-11-24 20:31:00,101178
Jasa Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,te***********67,2024-11-25 02:43:00,2024-11-25 02:52:00,,2024-11-25 02:52:00,100175
Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Followers Instagram,te***********67,2024-11-25 02:43:00,2024-11-25 03:08:00,,2024-11-25 03:08:00,100157
Jasa Review Google Maps,gigs,Pemasaran & Periklanan,Review Google Maps,te***********26,2024-11-25 07:43:00,2024-11-25 07:45:00,,2024-11-25 07:45:00,101104
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,ag*******ik,2024-11-25 07:58:00,2024-11-25 08:17:00,,2024-11-25 08:19:00,100104
