nama_jobs,type,category,subcategory,client_user_id,register_date,order_date,status_invoice,paid_at,total_paid
(Package - BASIC) Desain Booth (1-2 Pilihan Desain),package,Desain Grafis & Branding,Desain Booth,re******25,2018-11-09 08:10:00,2024-06-27 13:19:00,,1900-01-03 00:00:00,0
kontes desain kemasan,contest,Desain Grafis & Branding,Desain Kemasan,ac******18,2024-06-27 11:13:00,2024-06-27 13:27:00,,1900-01-03 00:00:00,0
Test Order Kontes,contest,Desain Grafis & Branding,Desain Logo,si*by,2016-05-03 11:16:00,2024-06-27 14:01:00,,1900-01-03 00:00:00,0
Pembuatan NIB Perorangan,gigs,Konsultasi,Pembuatan NIB,Fa****H.,2024-06-27 17:11:00,2024-06-27 17:14:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Wi*******28,2024-06-27 19:20:00,2024-06-27 19:21:00,,1900-01-03 00:00:00,0
Job Visualisasi 3D Facade,gigs_custom_offer,,,ha******87,2023-12-16 13:43:00,2024-06-28 08:36:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,ma********el,2024-06-27 15:28:00,2024-06-28 09:31:00,,1900-01-03 00:00:00,0
Jasa Review Google Maps | Jasa Rating Ulasan Google Maps Termurah,gigs,Pemasaran & Periklanan,Review Google Maps,ia*******nx,2018-12-28 19:41:00,2024-06-28 10:11:00,,1900-01-03 00:00:00,0
(Package - BASIC) Desain Label untuk Box/Pouch/Sachet/Botol (1-4 Varian),package,Desain Grafis & Branding,Desain Label,wi*********sa,2024-06-28 11:36:00,2024-06-28 11:39:00,,1900-01-03 00:00:00,0
Laporan Keuangan dan Pajak Bulanan,gigs,Konsultasi,Pembuatan Laporan Keuangan,ta****ar,2024-06-28 12:09:00,2024-06-28 12:11:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,sa***********01,2024-06-27 01:18:00,2024-06-28 16:38:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,rd*****25,2024-06-28 17:03:00,2024-06-28 17:13:00,,1900-01-03 00:00:00,0
Review Ulasan dan Tambah Download Google Playstore Permanen,gigs,Pemasaran & Periklanan,Tambah Review,Ra*****02,2024-06-28 17:22:00,2024-06-28 17:23:00,,1900-01-03 00:00:00,0
Konsultasi & Jasa Perpajakan UMKM,gigs,Konsultasi,Konsultan Pajak,ha*****el,2024-06-28 19:19:00,2024-06-28 19:21:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,us*********al,2024-06-28 20:14:00,2024-06-28 20:18:00,,1900-01-03 00:00:00,0
Pembuatan Website Profil Perusahaan atau UMKM,gigs,Web & Pemrograman,Website Profil Perusahaan,ik*************ii,2024-06-28 20:21:00,2024-06-28 20:23:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,df*****18,2024-06-28 21:01:00,2024-06-28 21:04:00,,1900-01-03 00:00:00,0
Jasa Like Youtube Video Permanen,gigs,Pemasaran & Periklanan,Likes YouTube,Ar****09,2024-06-28 21:25:00,2024-06-28 21:27:00,,1900-01-03 00:00:00,0
INDRIANTI AGUSTIN,contest,Desain Grafis & Branding,Desain Logo,In****nt,2024-06-28 23:25:00,2024-06-28 23:37:00,,1900-01-03 00:00:00,0
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,sy*********22,2024-06-29 02:06:00,2024-06-29 02:08:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Profil Perusahaan 1500-5000 Kata (Indonesia),package,Penulisan & Penerjemahan,Penulisan untuk Profil Perusahaan (Bahasa Indonesia),So******i_,2024-06-29 06:56:00,2024-06-29 07:07:00,,1900-01-03 00:00:00,0
Design Kartu Ucapan/Undangan Pernikahan/Undangan Peresmian 1 Hari Beres,gigs,Desain Grafis & Branding,Desain Undangan,en*****85,2024-06-29 07:42:00,2024-06-29 07:48:00,,1900-01-03 00:00:00,0
iapples surabaya,contest,Desain Grafis & Branding,Desain Logo,ia****ss,2024-06-29 10:16:00,2024-06-29 10:18:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,p9****a4,2024-06-29 11:25:00,2024-06-29 11:31:00,,1900-01-03 00:00:00,0
Video editor,contest,Desain Grafis & Branding,Desain Logo,nu********ni,2024-06-29 13:11:00,2024-06-29 13:26:00,,1900-01-03 00:00:00,0
Graphic T-Shirt Maker,gigs,Desain Grafis & Branding,Desain Baju,Rd*********10,2024-06-29 13:14:00,2024-06-29 13:31:00,,1900-01-03 00:00:00,0
Jasa Kelola Konten Video Tiktok/Reels,gigs,Pemasaran & Periklanan,Social Media Marketing,Je****bu,2024-06-29 15:12:00,2024-06-29 15:14:00,,1900-01-03 00:00:00,0
Jasa Review Shopee / Penilaian Shopee,gigs,Pemasaran & Periklanan,Tambah Review,li****31,2024-06-29 20:16:00,2024-06-29 20:20:00,,1900-01-03 00:00:00,0
"(Three Days Translation Service) English Business Translation: Human Resource Management, product development research, Indonesia Employee Taxation Regulation (PPh 21), Proofreading article. Result: Reliable, accuracy in choosing vocabulary and grammar.",gigs,Penulisan & Penerjemahan,Penerjemah/Translate Bahasa Inggris,az*******45,2024-06-29 22:46:00,2024-06-29 22:49:00,,1900-01-03 00:00:00,0
Jasa Kelola Konten Instagram,gigs,Pemasaran & Periklanan,Social Media Marketing,ar******04,2024-06-29 23:01:00,2024-06-29 23:04:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,re*****96,2024-06-30 05:05:00,2024-06-30 05:10:00,,1900-01-03 00:00:00,0
Desain Logo produk,contest,Desain Grafis & Branding,Desain Logo,Re*****96,2024-06-30 10:18:00,2024-06-30 10:23:00,,1900-01-03 00:00:00,0
Social Media Management Costum (@coccofresh.id),gigs,Pemasaran & Periklanan,Social Media Marketing,Pe*****an,2024-06-30 12:09:00,2024-06-30 12:11:00,,1900-01-03 00:00:00,0
(Package - BASIC) Review Google Maps (30-100 Review),package,Pemasaran & Periklanan,Review Google Maps,Fa*********00,2024-06-30 14:43:00,2024-06-30 14:46:00,,1900-01-03 00:00:00,0
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,hi********mi,2024-06-30 19:58:00,2024-06-30 20:00:00,,1900-01-03 00:00:00,0
Penulisan Konten Artikel Berbagai Tema,gigs,Penulisan & Penerjemahan,Artikel & Blog Pos,Gr**********13,2024-06-30 22:36:00,2024-06-30 22:39:00,,1900-01-03 00:00:00,0
FOLLOWERS TIKTOK REAL PERMANEN | NON DROP,gigs,Pemasaran & Periklanan,Followers TikTok,Pa*****12,2024-07-01 00:06:00,2024-07-01 00:10:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,oc*******_0,2024-07-01 07:45:00,2024-07-01 07:49:00,,1900-01-03 00:00:00,0
Jasa SEO (Booster Link),gigs,Pemasaran & Periklanan,SEO (Search Engine Optimization),Mr****13,2024-07-01 07:51:00,2024-07-01 07:52:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Sa********ik,2024-07-01 08:10:00,2024-07-01 08:12:00,,1900-01-03 00:00:00,0
Desain Brosur/Flyer (1 Halaman/Lipat 2/Lipat 3) - Basic,gigs,Desain Grafis & Branding,Desain Brosur/Flyer,sa*******ia,2024-06-25 15:15:00,2024-07-01 08:40:00,,1900-01-03 00:00:00,0
Desain Brosur/Flyer (1 Halaman/Lipat 2/Lipat 3) - Plus,gigs,Desain Grafis & Branding,Desain Brosur/Flyer,sa*******ia,2024-06-25 15:15:00,2024-07-01 08:40:00,,1900-01-03 00:00:00,0
Jasa SEO Organik (Link Building) - Plus,gigs,Pemasaran & Periklanan,SEO (Search Engine Optimization),pt****si,2012-06-18 15:32:00,2024-07-01 09:19:00,,1900-01-03 00:00:00,0
Review Ulasan Google Maps / Gmaps,gigs,Pemasaran & Periklanan,Review Google Maps,im********na,2024-06-28 14:42:00,2024-07-01 09:40:00,,1900-01-03 00:00:00,0
"Jasa Penulisan Konten, Opini dan Cerita Fiksi",gigs,Penulisan & Penerjemahan,Buku & Penulisan E-Book,Pa******tn,2024-07-01 10:39:00,2024-07-01 10:43:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,M.*****.M,2024-07-01 01:26:00,2024-07-01 12:41:00,,1900-01-03 00:00:00,0
Jasa Hapus Akun Facebook Lama Lupa Email dan Password atau Dihack - Plus,gigs,Pemasaran & Periklanan,Hapus Akun Facebook,Ro******if,2024-07-01 10:18:00,2024-07-01 12:49:00,,1900-01-03 00:00:00,0
Rating dan review google maps,gigs,Pemasaran & Periklanan,Review Google Maps,St*****82,2024-07-01 11:02:00,2024-07-01 15:04:00,,1900-01-03 00:00:00,0
Review Ulasan Google Maps / Gmaps,gigs,Pemasaran & Periklanan,Review Google Maps,Ny*****un,2024-07-01 19:19:00,2024-07-01 19:33:00,,1900-01-03 00:00:00,0
Review Ulasan dan Tambah Download Google Playstore Permanen,gigs,Pemasaran & Periklanan,Tambah Review,Sa*****05,2024-07-01 19:43:00,2024-07-01 19:46:00,,1900-01-03 00:00:00,0
(Package - BASIC) Setup dan Mengelola Iklan Berbayar di Google Ads per Bulan,package,Pemasaran & Periklanan,Search Engine Marketing (SEM),Si*****11,2024-07-01 21:50:00,2024-07-01 21:55:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,mi****gs,2024-07-01 21:45:00,2024-07-01 22:00:00,,1900-01-03 00:00:00,0
Jasa Desain Menu 20 Halaman,gigs_custom_offer,,,da*******ng,2023-04-16 11:47:00,2024-07-01 22:07:00,,1900-01-03 00:00:00,0
Create 30-Minute Subtitles for YouTube and Other Video Formats,gigs,"Video, Fotografi & Audio",Subtitle,Si*****ss,2024-07-02 02:04:00,2024-07-02 02:06:00,,1900-01-03 00:00:00,0
Jasa Backlink PBN DA 50+ Dofollow Premium dan Gratis Penulisan Artikel,gigs,Pemasaran & Periklanan,Backlink PBN,So*****vV,2024-07-02 03:43:00,2024-07-02 03:48:00,,1900-01-03 00:00:00,0
Jasa Backlink PBN DA 50+ Dofollow Premium dan Gratis Penulisan Artikel,gigs,Pemasaran & Periklanan,Backlink PBN,So*****vV,2024-07-02 03:43:00,2024-07-02 03:52:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Al***********re,2024-07-02 11:33:00,2024-07-02 11:36:00,,1900-01-03 00:00:00,0
"Input Data Profesional: Murah, detail, cepat dan akurat.",gigs,Penulisan & Penerjemahan,Input Data di Excel,Fa****54,2024-07-02 12:38:00,2024-07-02 12:40:00,,1900-01-03 00:00:00,0
(Package - BASIC) Review Produk Marketplace,package,Pemasaran & Periklanan,Review Produk Marketplace,Ke******ur,2024-07-02 12:30:00,2024-07-02 12:46:00,,1900-01-03 00:00:00,0
Kontes Desain Maskot untuk Playground,contest,Desain Grafis & Branding,Desain Maskot/Karakter,an*******ow,2018-03-08 09:28:00,2024-07-02 13:13:00,,1900-01-03 00:00:00,0
(Package - BASIC) Fotografi Makanan & Minuman (7-45 Foto),package,"Video, Fotografi & Audio",Fotografi Makanan & Minuman,Ra*****09,2024-07-02 14:21:00,2024-07-02 14:31:00,,1900-01-03 00:00:00,0
Review produk di marketplace,gigs,Pemasaran & Periklanan,Tambah Review,te*****ng,2024-07-02 18:58:00,2024-07-02 18:59:00,,1900-01-03 00:00:00,0
Youtube Views,gigs,Pemasaran & Periklanan,Views YouTube,11******if,2024-07-02 21:32:00,2024-07-02 21:33:00,,1900-01-03 00:00:00,0
(Package - BASIC) Desain Kaos (1-3 Pilihan Desain),package,Desain Grafis & Branding,Desain Baju,Ak********27,2024-07-02 21:31:00,2024-07-02 21:39:00,,1900-01-03 00:00:00,0
Virtual Assistant: Editing and Operating Presentation for Online Meeting/Seminar,gigs,Konsultasi,Virtual Assistant,bn******fy,2024-04-03 09:32:00,2024-07-03 11:36:00,,1900-01-03 00:00:00,0
Spanduk Ryuichi 3 ukuran - Juli 2024,gigs_custom_offer,,,ri******ta,2022-04-05 16:14:00,2024-07-03 12:02:00,,1900-01-03 00:00:00,0
Web Design & Development,gigs,Web & Pemrograman,Pembuatan Website,sh****in,2024-07-03 13:42:00,2024-07-03 13:47:00,,1900-01-03 00:00:00,0
Jasa Kelola Konten Instagram,gigs,Pemasaran & Periklanan,Social Media Marketing,mo****************23,2024-07-03 14:25:00,2024-07-03 14:28:00,,1900-01-03 00:00:00,0
Catalog PT Pertamina Patra Niaga - Tambahan scope untuk extra 7 halaman,gigs_custom_offer,,,ke********ah,2024-06-26 15:23:00,2024-07-03 14:43:00,,1900-01-03 00:00:00,0
Kecap Lily - Editing Content & Dimention - Juli 2024,gigs_custom_offer,,,Ev*****96,2024-05-21 18:35:00,2024-07-03 14:45:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Ba*****ur,2024-07-03 15:15:00,2024-07-03 15:17:00,,1900-01-03 00:00:00,0
Kontes Design LOGO untuk MAJU E-Bike,contest,Desain Grafis & Branding,Desain Logo,io*************re,2022-01-18 15:48:00,2024-07-03 15:20:00,,1900-01-03 00:00:00,0
Jasa Like Instagram PERMANEN,gigs,Pemasaran & Periklanan,Likes Instagram,el****94,2024-07-03 15:39:00,2024-07-03 15:57:00,,1900-01-03 00:00:00,0
Desain 3D Perspektif Fasad Bangunan/Eksterior (Luas 100-300 m2),gigs,Desain Grafis & Branding,3D & Perspektif,di******29,2024-06-26 21:36:00,2024-07-03 17:03:00,,1900-01-03 00:00:00,0
Jasa Subscriber Youtube Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,is****04,2024-07-03 18:07:00,2024-07-03 18:08:00,,1900-01-03 00:00:00,0
Penulisan Deskripsi Produk Toko Online dan Brosur yang Memikat Pembeli,gigs,Penulisan & Penerjemahan,Penulisan Deskripsi Produk,gy********en,2024-07-03 22:28:00,2024-07-03 22:31:00,,1900-01-03 00:00:00,0
"Virtual Assistant - Data Entry (Cepat, Tepat, Akurat)",gigs,Penulisan & Penerjemahan,Data Entry,ma****ki,2024-06-28 01:50:00,2024-07-04 01:15:00,,1900-01-03 00:00:00,0
Jasa Subscriber Youtube Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,sy******am,2024-07-04 03:31:00,2024-07-04 03:33:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Deskripsi 50-300 Produk (Indonesia),package,Penulisan & Penerjemahan,Penulisan Deskripsi Produk,Ci****ay,2024-07-04 07:00:00,2024-07-04 07:05:00,,1900-01-03 00:00:00,0
Desain Brosur/Flyer (1 Halaman/Lipat 2/Lipat 3) - Plus,gigs,Desain Grafis & Branding,Desain Brosur/Flyer,sa*******ia,2024-06-25 15:15:00,2024-07-04 09:42:00,,1900-01-03 00:00:00,0
Joki Mobile Legend,gigs,Gaya Hidup,Joki Game Online,Ac********ro,2024-07-04 09:51:00,2024-07-04 09:54:00,,1900-01-03 00:00:00,0
Jasa Konsultasi Digital Marketing & Pembuatan Akun Iklan di Meta (Facebook & Instagram) - Basic,gigs,Pemasaran & Periklanan,Digital Marketing,yo********di,2024-06-13 09:56:00,2024-07-04 10:54:00,,1900-01-03 00:00:00,0
Gathering Packages / Photo + Video Dokumentasi Acara - Basic,gigs,"Video, Fotografi & Audio",Dokumentasi Acara,aa*****sa,2019-10-31 15:55:00,2024-07-04 13:19:00,,1900-01-03 00:00:00,0
"Desain Ilustrasi, karakter, maskot, kartun dengan gambar manusia, benda mati, hewan, flora, dan fauna - Plus",gigs,Desain Grafis & Branding,Gambar & Ilustrasi,Sy*****44,2024-07-03 21:45:00,2024-07-04 17:54:00,,1900-01-03 00:00:00,0
Jasa Verified atau Centang Biru Instagram (Subscription),gigs,Pemasaran & Periklanan,Verified Instagram,De****23,2024-07-04 18:10:00,2024-07-04 18:11:00,,1900-01-03 00:00:00,0
2K - 3K Followers Instagram INDO Aktif Real Garansi,gigs,Pemasaran & Periklanan,Followers Instagram,ff******ne,2024-07-04 19:20:00,2024-07-04 19:26:00,,1900-01-03 00:00:00,0
Jasa Pembuatan Website Profesional,gigs,Web & Pemrograman,Pembuatan Website,sa******re,2024-07-04 20:31:00,2024-07-04 20:51:00,,1900-01-03 00:00:00,0
(Package - PLUS) Social Media Marketing - Desain & Posting IG & FB Feed/Stories (20-25 Desain),package,Pemasaran & Periklanan,Social Media Marketing,az*****ni,2022-07-25 17:40:00,2024-07-05 08:22:00,,1900-01-03 00:00:00,0
Desain Logo Perusahaan,contest,Desain Grafis & Branding,Desain Logo,en**********03,2024-07-05 09:46:00,2024-07-05 09:51:00,,1900-01-03 00:00:00,0
Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Followers Instagram,ma**********ki,2024-07-05 11:01:00,2024-07-05 11:04:00,,1900-01-03 00:00:00,0
membuat logo yg kita inginkan,contest,Desain Grafis & Branding,Desain Logo,va****12,2024-07-05 14:12:00,2024-07-05 14:22:00,,1900-01-03 00:00:00,0
Pengetikan Dokumen & Transkrip Audio/Video (5-30 Halaman),gigs,Penulisan & Penerjemahan,Jasa Pengetikan,sh******la,2024-07-05 15:36:00,2024-07-05 15:39:00,,1900-01-03 00:00:00,0
"Jasa Penulisan Policy Brief, Artikel, dan Makalah Secara Obyektif, Independen, dan Berimbang",gigs,Penulisan & Penerjemahan,Penulisan Blog & Article,Su*******ra,2024-05-17 18:26:00,2024-07-05 18:22:00,,1900-01-03 00:00:00,0
(Package - BASIC) Terjemah Bahasa Inggris ke Indonesia dan Sebaliknya (2-8 Halaman),package,Penulisan & Penerjemahan,Penerjemah/Translate Bahasa Inggris,So****aa,2024-07-05 18:49:00,2024-07-05 19:29:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,rz****le,2024-07-06 06:53:00,2024-07-06 06:54:00,,1900-01-03 00:00:00,0
Desain Produk Profesional untuk Kebutuhan Marketplace FREE PHOTO PRODUK,gigs,Desain Grafis & Branding,Desain Produk,di******f_,2024-07-06 15:06:00,2024-07-06 15:10:00,,1900-01-03 00:00:00,0
Desain Produk Profesional untuk Kebutuhan Marketplace FREE PHOTO PRODUK,gigs,Desain Grafis & Branding,Desain Produk,di******f_,2024-07-06 15:06:00,2024-07-06 20:23:00,,1900-01-03 00:00:00,0
Bilingual Content & Copywriting - Segala Jenis Tulisan dan Bidang Industri,gigs,Penulisan & Penerjemahan,Copywriting,di******f_,2024-07-06 15:06:00,2024-07-06 20:51:00,,1900-01-03 00:00:00,0
AKADEMI STORE,contest,Desain Grafis & Branding,Desain Logo,ir********na,2024-07-06 21:46:00,2024-07-06 22:00:00,,1900-01-03 00:00:00,0
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,im******32,2023-12-21 15:44:00,2024-07-09 20:15:00,,1900-01-03 00:00:00,0
Ex eligendi eius optio ut facere quasi alias veniam similique consequat Sit est beatae consectet,contest,Desain Grafis & Branding,Desain Logo,im******32,2023-12-21 15:44:00,2024-07-09 20:17:00,,1900-01-03 00:00:00,0
Pengetikan untuk Tugas Sekolah/Kuliah,gigs,Penulisan & Penerjemahan,Jasa Pengetikan,St*****25,2024-07-09 20:27:00,2024-07-09 20:39:00,,1900-01-03 00:00:00,0
Air Minum Dalam Kemasan VUROTA,contest,Desain Grafis & Branding,Desain Label,RO*****em,2024-07-10 04:17:00,2024-07-10 05:02:00,,1900-01-03 00:00:00,0
Kontes Desain Logo untuk Financial Technology,contest,Desain Grafis & Branding,Desain Logo,lo****ar,2023-04-03 09:29:00,2024-07-10 10:00:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,na******03,2024-07-10 11:52:00,2024-07-10 11:53:00,,1900-01-03 00:00:00,0
Pendaftaran NIB dan OSS - Premium,gigs,Konsultasi,Pembuatan NIB,Aw****a8,2024-07-09 22:03:00,2024-07-10 12:04:00,,1900-01-03 00:00:00,0
Desain Interior Rumah - Plus,gigs,Desain Grafis & Branding,Desain Interior,de*********to,2024-06-21 15:01:00,2024-07-10 15:02:00,,1900-01-03 00:00:00,0
(Package - BASIC) Mendapatkan 10-50 Backlink PBN (Domain Rank 18-30),package,Pemasaran & Periklanan,SEO (Search Engine Optimization),So*****vV,2024-07-02 03:43:00,2024-07-10 16:18:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Buku & E-Book 50-150 Halaman,package,Penulisan & Penerjemahan,Buku & Penulisan E-Book,nu****wa,2024-07-10 18:21:00,2024-07-10 18:23:00,,1900-01-03 00:00:00,0
Jasa Likes Instagram,gigs,Pemasaran & Periklanan,Likes Instagram,je**************11,2024-07-10 19:39:00,2024-07-10 19:40:00,,1900-01-03 00:00:00,0
Corporate Videography Services,gigs,"Video, Fotografi & Audio","Video, Fotografi, Audio Lainnya",Ju******22,2024-07-10 19:35:00,2024-07-10 19:44:00,,1900-01-03 00:00:00,0
Jasa Subscriber Youtube Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,Ro*****79,2024-07-10 20:39:00,2024-07-10 20:47:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Sr******17,2024-07-10 20:30:00,2024-07-10 21:33:00,,1900-01-03 00:00:00,0
"Desain Logo Perusahaan, Bisnis dan UKM profesional",gigs,Desain Grafis & Branding,Desain Logo,De******ez,2024-07-10 21:51:00,2024-07-10 22:01:00,,1900-01-03 00:00:00,0
Jasa Ketik Dokumen Indonesia/Inggris,gigs,Penulisan & Penerjemahan,Jasa Pengetikan,Al******06,2024-07-11 06:04:00,2024-07-11 06:08:00,,1900-01-03 00:00:00,0
Update JSON EN,gigs_custom_offer,,,te******26,2024-01-08 15:53:00,2024-07-11 15:13:00,,1900-01-03 00:00:00,0
Update Konten JSON EN Version,gigs_custom_offer,,,te******26,2024-01-08 15:53:00,2024-07-11 15:17:00,,1900-01-03 00:00:00,0
(7 HARI JADI) Jasa Pembuatan Website Company Profile,gigs,Web & Pemrograman,Website Profil Perusahaan,ad****as,2024-07-11 15:14:00,2024-07-11 16:52:00,,1900-01-03 00:00:00,0
Jasa Pembuatan Konten Sosial Media Bahasa Inggris Bulanan,gigs,Pemasaran & Periklanan,Social Media Marketing,Az********23,2024-07-11 17:47:00,2024-07-11 17:50:00,,1900-01-03 00:00:00,0
Jasa Pembuatan Konten Sosial Media Bahasa Inggris Bulanan,gigs,Pemasaran & Periklanan,Social Media Marketing,Az********23,2024-07-11 17:47:00,2024-07-11 17:51:00,,1900-01-03 00:00:00,0
Desain Booth (1-2 Pilihan Desain),gigs,Desain Grafis & Branding,Desain Booth,na*****23,2023-01-05 15:11:00,2024-07-11 18:00:00,,1900-01-03 00:00:00,0
"(Package - BASIC) Penulisan Naskah Konten Iklan, Video, Film Pendek (500-1500 Kata)",package,Penulisan & Penerjemahan,Penulisan Naskah,No*****no,2024-07-11 19:14:00,2024-07-11 19:17:00,,1900-01-03 00:00:00,0
Jasa Subscriber Youtube Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,mr**********ma,2024-07-11 20:49:00,2024-07-11 20:51:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,mu************32,2024-07-12 07:37:00,2024-07-12 07:39:00,,1900-01-03 00:00:00,0
TEST ORDER,contest,Desain Grafis & Branding,Desain Logo,si*by,2016-05-03 11:16:00,2024-07-12 08:43:00,,1900-01-03 00:00:00,0
